Date	Rain	AirTemperatureMax	AirTemperatureMin	GlobalSolarRadiation	WindSpeed	ReferenceEvapotranspiration
29-04-1989	0.1	10.7	5.2	12.2347	8.4	3.4
30-04-1989	1.5	8.1	4.9	8.7825	10.5	2.7
01-05-1989	12.9	8	5.2	8.2006	9.9	2.2
02-05-1989	4.1	12.8	7.1	14.362	7.1	3.4
03-05-1989	0	18.2	8.5	17.1522	5.8	4
04-05-1989	0	17.7	9.4	15.8636	5.1	3.6
05-05-1989	0	22.2	10.8	18.3515	5.5	4.6
06-05-1989	1.7	16.3	9.6	16.8382	5.4	3.7
07-05-1989	0.2	13.3	5.3	15.8673	8.7	4.3
08-05-1989	0	16.5	5.9	18.5091	7.1	4.6
09-05-1989	0	19.6	5.1	22.0916	2.5	3.6
10-05-1989	0	24.3	6.8	24.5226	3.3	4.4
11-05-1989	0.3	22.8	13.1	17.8876	2.5	3.8
12-05-1989	0	21.8	10.8	19.3398	2.7	3.7
13-05-1989	0.3	21.7	10	19.9581	2.9	3.8
14-05-1989	6.4	16.8	10.9	13.8113	5.3	3.3
15-05-1989	4.3	15	9.7	13.1467	7.5	3.6
16-05-1989	5	14.2	9.5	12.3762	4.3	2.5
17-05-1989	2	21.5	10.4	19.8699	1.8	3.6
18-05-1989	1	23.4	10.7	21.5507	1.8	3.9
19-05-1989	1.7	22.3	12.4	18.9372	1.9	3.6
20-05-1989	2.6	22.9	12	19.924	2.1	3.8
21-05-1989	1	23.2	12	20.4632	3.4	4.2
22-05-1989	0	20.6	12.4	17.3356	4.8	4.7
23-05-1989	0	19.5	6.3	22.4061	2.1	3.8
24-05-1989	0	21.4	6	24.3402	1.8	4
25-05-1989	0	22.2	8.5	22.1729	2.4	4.2
26-05-1989	0	21.3	8.1	22.214	2.1	4
27-05-1989	0	24	8.6	24.5846	2	4.4
28-05-1989	0	24.7	9.7	24.3546	1.9	4.4
29-05-1989	0	24.7	9.3	24.8158	1.7	4.4
30-05-1989	0	25	10.6	24.0437	2.4	4.5
31-05-1989	1.9	22.5	13.2	18.9845	2.2	3.9
01-06-1989	2.6	17.6	12.1	14.3734	2.1	2.6
02-06-1989	3.3	19.8	14.4	14.0038	2.9	3.2
03-06-1989	3	20.4	11.9	18.2851	1.8	3.5
04-06-1989	0.4	19.3	11	17.998	2.4	3.5
05-06-1989	0	21.9	9.1	22.8845	3.4	4.4
06-06-1989	0.5	18.8	9.6	19.2279	4.5	4.3
07-06-1989	0.1	23.3	9.5	20.8461	3.3	4.5
08-06-1989	1.7	18	10	17.8603	3.2	3.6
09-06-1989	0	22.8	8.5	24.3598	2	4.4
10-06-1989	0	24.7	9	25.5957	1.6	4.6
11-06-1989	0	24.6	11	23.778	3.4	5
12-06-1989	0	22.9	12.3	20.8743	6.9	5.9
13-06-1989	0.3	18.7	13.8	13.4009	6.5	4
14-06-1989	0.1	22.6	14.3	18.3404	5.3	5.4
15-06-1989	0.5	21.9	7.9	24.243	3.1	4.7
16-06-1989	0.4	18.2	8.4	20.5423	4	4
17-06-1989	0.4	15.2	10.2	13.6183	3.7	2.8
18-06-1989	4.8	18.8	12.1	16.2878	2.8	3.2
19-06-1989	0	23.9	9.9	24.2931	3.1	4.5
20-06-1989	2.8	20.3	11.8	18.6389	3.3	3.9
21-06-1989	2.2	20.1	12.9	17.0815	2.1	3.3
22-06-1989	1.6	26.1	13.7	22.8764	1.5	4.5
23-06-1989	2.2	23.8	12.8	21.3382	3.2	4.5
24-06-1989	0.4	21.7	14	17.6578	4.8	4.3
25-06-1989	0.1	25.2	15.7	19.8142	3.3	4.6
26-06-1989	0.6	26	14.7	21.5856	1.8	4.4
27-06-1989	0.4	27.3	14.8	22.7898	1.6	4.6
28-06-1989	4.3	23.9	15.3	18.5908	4.6	4.8
29-06-1989	0	23.8	12.3	21.8201	3.4	4.9
30-06-1989	0	24.2	11.6	22.9484	2.5	4.6
01-07-1989	0	26.8	13.4	23.5722	2	4.8
02-07-1989	2	27.4	14	23.5828	2.5	5
03-07-1989	2.1	26.5	16.3	20.3607	4.3	5
04-07-1989	1.2	29	17.6	21.5591	2.9	5.2
05-07-1989	5.7	29.2	16	21.7972	2.6	5.1
06-07-1989	0	28.5	16.3	22.2678	2.1	5
07-07-1989	0	30.9	15.5	25.1748	2.7	5.7
08-07-1989	0	31.5	17.4	24.0427	3.4	6
09-07-1989	0	30.7	19.3	21.3662	2.5	5.4
10-07-1989	0.3	29	18.7	20.7195	2.6	5.1
11-07-1989	8	29	17	21.8413	2.1	4.9
12-07-1989	7.3	25.9	17.6	20.1091	2.8	4.6
13-07-1989	6.5	26.9	17.8	18.7363	3.1	4.9
14-07-1989	3.6	24.7	16.9	17.1284	3.5	4.6
15-07-1989	0.4	21.8	13	18.4596	3.4	4.4
16-07-1989	0	24.4	13.1	20.7151	3.6	5
17-07-1989	0	24.8	14.5	19.4719	3.9	4.7
18-07-1989	1.5	22.3	8.2	23.2378	2.7	4.1
19-07-1989	0.1	21.3	11	19.6224	4.2	4.6
20-07-1989	0	25.4	10.2	24.2566	2.4	4.8
21-07-1989	0	25.9	12	22.8678	2.2	4.6
22-07-1989	0	26	11.5	23.2997	1.7	4.5
23-07-1989	0	28.9	14.6	23.0565	2.2	5
24-07-1989	0.4	28.9	18.1	19.6887	2.5	4.7
25-07-1989	1.8	26.2	15.9	19.0725	2	4
26-07-1989	6.9	21.9	17.9	11.1408	2	2.8
27-07-1989	0	27.3	15.9	20.1053	2.4	4.6
28-07-1989	0.9	24.6	16	17.3122	3.3	4.2
29-07-1989	0.1	25.1	15.8	17.7921	3.1	4.4
30-07-1989	0	27.3	13.9	21.5197	2.8	4.6
31-07-1989	15.5	21	15.6	19.1967	3.1	4.5
01-08-1989	2.9	19.8	11.1	16.9255	3.6	3.7
02-08-1989	0	19.4	10.4	16.957	4.9	4.2
03-08-1989	0.6	16.6	11	13.171	3.4	3
04-08-1989	3	20.7	11.1	17.1907	2.2	3.2
05-08-1989	0	26.4	11.5	22.0673	2	4.1
06-08-1989	0	26.8	13.7	19.2594	1.5	4.4
07-08-1989	0	28.4	15.4	19.1762	1.6	4.3
08-08-1989	0.1	27.3	16.7	18.1047	2.2	4
09-08-1989	12.6	22.2	17.3	11.7056	3.2	3
10-08-1989	0	26.2	13.9	19.2768	2.2	4
11-08-1989	0	26.8	15.1	18.7168	2.1	3.8
12-08-1989	0	28.3	16.7	18.587	1.7	4.1
13-08-1989	2.9	23.9	18.1	12.6341	2	3.1
14-08-1989	0	29.1	14.5	20.7085	1.5	4
15-08-1989	0	31.2	18	19.4318	2.2	4.4
16-08-1989	0	31.8	17.9	19.6698	2.9	4.8
17-08-1989	0	30.4	18.7	17.9495	2.9	4.6
18-08-1989	6.3	27.4	19	14.8471	4.3	4.2
19-08-1989	5.2	21.5	17.2	10.2404	4	2.7
20-08-1989	6.7	26.5	16.3	16.2466	1.8	3.4
21-08-1989	0	28.7	16	18.3226	1.4	3.7
22-08-1989	0	27.8	16.9	17.1556	1.2	3.6
23-08-1989	0	26.9	17.7	16.3643	3.7	4
24-08-1989	0	25.8	17	14.523	2.6	3.5
25-08-1989	0	27.4	15	17.3739	2.8	3.9
26-08-1989	6.1	19.3	14.4	10.9903	2.4	2.7
27-08-1989	2.1	23.9	14.2	14.9158	3.3	3.2
28-08-1989	18.2	17.4	13.8	11.9248	4.5	3.4
29-08-1989	0	15.3	11.6	7.9864	7.8	3.6
30-08-1989	2.8	13.3	10.3	7.3766	7.9	2.4
31-08-1989	3.6	23.3	10.9	14.8799	6.6	3.2
01-09-1989	0	21.8	8.5	16.9318	2.8	3.1
02-09-1989	0	22.5	8.9	15.2138	3.3	3.1
03-09-1989	9.4	14	12.4	6.2509	4.1	1.7
04-09-1989	0.3	15.1	10.9	8.8829	4.7	2
05-09-1989	6.8	17.1	11.5	10.0491	6.1	2.7
06-09-1989	0	19.6	10.2	13.3126	3.6	2.9
07-09-1989	0	20.3	7.8	15.506	2	2.5
08-09-1989	0	21.2	7.7	15.9965	1.6	2.4
09-09-1989	0	21	10.3	13.9693	1.9	2.5
10-09-1989	0	22.5	9.9	15.0219	1.8	2.5
11-09-1989	0	23.6	11	14.2564	1.9	2.6
12-09-1989	13.7	18.5	13.7	8.7635	1.7	1.8
13-09-1989	0	20	12.4	10.9766	3.5	2.6
14-09-1989	0.3	18.9	11.8	10.4384	1.9	2
15-09-1989	0.2	20.3	10.5	12.2505	2.7	2.2
16-09-1989	5.3	24.2	13.9	12.5381	3.4	2.8
17-09-1989	0	26.5	11.9	15.1033	2.7	2.8
18-09-1989	0	25.7	12.6	14.0485	1.7	2.4
19-09-1989	0	27.7	13.9	14.264	3.5	3.1
20-09-1989	0	25.6	13.8	12.9111	1.5	2.3
21-09-1989	0	25.9	13.5	12.9761	1.6	2.4
22-09-1989	0	25.5	13	13.0369	2.9	2.7
23-09-1989	0	23.8	11.2	12.9153	2.8	2.6
24-09-1989	0	23.9	9.5	13.7127	1.6	2.1
25-09-1989	0	22.6	9.6	12.7217	1.4	1.9
26-09-1989	0	21.3	11.1	11.0569	2.4	1.9
27-09-1989	0	19	9.3	10.5336	2.6	1.6
28-09-1989	13.5	13.6	10.4	5.405	6.6	1.8
29-09-1989	1.1	15.7	11.2	7.54	7.7	2.3
30-09-1989	0	15.8	7.4	9.3392	6.3	2.6
01-10-1989	0	15.6	10	7.2574	4.3	2.3
02-10-1989	0	17.7	6.9	10.4578	3.9	2
03-10-1989	6.8	14.1	7	7.9474	6.6	2.9
04-10-1989	0	13.7	4.9	9.0226	3.9	1.9
05-10-1989	0	15.4	0.8	11.9327	1.2	1.2
06-10-1989	0	17.2	1.2	11.9054	1.7	1.3
07-10-1989	2.1	12.6	8.2	5.5051	2.1	1.1
08-10-1989	0.1	11.2	4.1	7.4771	2.5	0.9
09-10-1989	0.5	13.3	8.1	6.1089	5.7	2.1
10-10-1989	0	13.6	6.4	7.3559	5.5	2
11-10-1989	0	14.9	3.8	9.1742	4.6	1.9
12-10-1989	0.3	15.1	7.5	7.3222	2.1	1.4
13-10-1989	0	18.1	2.9	10.8347	1.7	1.1
14-10-1989	0	17.8	3.6	10.2122	1.5	1
15-10-1989	1.1	14.7	8.1	6.3893	5	2
16-10-1989	0	14.4	4.1	8.2142	2.9	1.4
17-10-1989	0	17.8	2.3	10.2492	1.8	1.1
18-10-1989	0	19.1	3	10.3223	1.3	1
19-10-1989	0	19.2	3.5	10.0126	2.3	1.1
20-10-1989	0	14.2	5.7	6.9498	2.4	1.2
21-10-1989	0	19.1	5.2	8.9857	1.9	1.1
22-10-1989	0	20.6	7	8.7494	2.7	1.2
23-10-1989	0	22.8	7.8	9.1103	3.5	1.6
24-10-1989	0	22.4	5.8	9.0656	1.6	1
25-10-1989	0	22.6	6.3	8.3831	1.6	1
26-10-1989	0	21.7	6.9	8.5807	1.2	0.9
27-10-1989	0	19.8	5.8	8.1437	1.8	0.8
28-10-1989	0	21.3	7.8	7.846	4.4	1.5
29-10-1989	0.4	17.8	8.1	6.3549	2.2	1.2
30-10-1989	0.8	16.4	7.4	5.9645	2.9	0.9
31-10-1989	0.3	17.5	11	4.6705	2.9	1.5
01-11-1989	2.9	18.5	8.5	6.1021	2.6	1
02-11-1989	0	19	8.2	6.2821	2.5	1.1
03-11-1989	0	17.2	4.9	6.6557	3.6	0.9
04-11-1989	0.3	16.5	9.4	4.629	4.8	1.5
05-11-1989	0.1	13.9	4.6	5.1097	3.5	0.9
06-11-1989	1.4	11	6.7	3.1479	3.7	0.9
07-11-1989	1.2	10.8	4.9	3.9276	4.5	1.3
08-11-1989	0.1	9.2	3.8	3.4612	5.3	1.2
09-11-1989	0	10.5	4.4	3.7401	1.9	0.7
10-11-1989	0	11.5	3.2	4.6302	2.3	0.9
11-11-1989	0	8.7	-1.3	4.8084	1.7	0.5
12-11-1989	0	3.7	-2.4	3.5604	1.7	0.2
13-11-1989	0	4.5	0.5	2.4899	2.5	0.5
14-11-1989	0	7.4	-2.9	4.5694	2.1	0.5
15-11-1989	0	8.8	-2.2	4.9021	4.2	0.6
16-11-1989	0	7.9	2.9	2.8356	5.7	1.6
17-11-1989	0	3.9	-3.4	3.7073	2.4	0.6
18-11-1989	0	3.5	-5	4.1591	4.2	0.8
19-11-1989	0	3.9	-5.4	4.2373	5	0.8
20-11-1989	0	3.6	-1.6	2.7606	3.2	0.6
21-11-1989	0	2.4	-2.5	2.5752	1.2	0.3
22-11-1989	0	6	-1.5	3.2657	3.5	0.5
23-11-1989	2.6	3.7	0.3	2.1541	6.1	1.5
24-11-1989	0	6.1	-5.2	4.442	3.1	0.8
25-11-1989	0	1.4	-3.6	2.7734	4.4	0.8
26-11-1989	0	2.1	-8.1	3.5579	5	0.7
27-11-1989	0.7	4.2	-1.8	2.6611	3.8	0.7
28-11-1989	0.4	7.1	-3	3.5567	7.6	0.9
29-11-1989	0	0.8	-3.5	2.6556	2.6	0.7
30-11-1989	0	0.8	-9.5	3.2811	2.2	0.4
01-12-1989	0	0.9	-2.6	2.6657	1.4	0.5
02-12-1989	0	4.9	-8.3	4.403	2	0.3
03-12-1989	0	2.3	-7.5	3.5828	1.2	0.2
04-12-1989	0	-1.7	-8.5	2.671	1.3	0.2
05-12-1989	0	3.9	-7.7	3.9093	2.2	0.1
06-12-1989	0	-0.5	-4.6	1.7528	2	0.4
07-12-1989	0	5.8	-4.7	3.5542	5.5	0.7
08-12-1989	0	3.3	-4.7	2.8477	2.2	0.5
09-12-1989	0	2.1	-9.1	3.6728	3.7	0.2
10-12-1989	0	0	-4.3	1.922	3.5	0.9
11-12-1989	0	-1.1	-10.4	3.1885	2.2	0.3
12-12-1989	0	2.6	-7.8	3.4192	2.9	0.3
13-12-1989	0	5.6	-2.3	2.8109	3.2	0.5
14-12-1989	0	13.9	1.6	3.7708	4.2	0.9
15-12-1989	0	15.3	4.7	3.3848	4.6	1.1
16-12-1989	0	17.2	5.1	3.2928	4.2	1.2
17-12-1989	0	17.7	8.2	3.0933	6.1	2
18-12-1989	2.1	14.2	6.5	2.6617	5.4	1.1
19-12-1989	0.4	17.3	9.3	2.44	6.4	2.2
20-12-1989	0.8	11.8	3.8	2.7529	3	0.7
21-12-1989	0	13.4	5.1	2.7531	2.3	0.6
22-12-1989	0	10.8	4.7	2.0561	3.7	0.9
23-12-1989	0	9.6	3.1	2.0602	5.8	1.6
24-12-1989	1.4	6.9	-0.5	2.6023	1.8	0.4
25-12-1989	0.1	4.7	0.9	1.4268	1.8	0.5
26-12-1989	0	0.1	-1.8	1.4542	2.8	0.6
27-12-1989	0	0	-3.1	1.4819	4.1	0.5
28-12-1989	0	1.7	-3.8	2.0157	3	0.5
29-12-1989	0	0.8	-6.3	2.506	1.7	0.2
30-12-1989	0	-1.3	-6.1	1.8521	1.9	0.2
31-12-1989	0	-0.7	-4.6	1.5749	4	0.3
01-01-1990	0	-0.5	-2.4	0.7274	3.8	0.6
02-01-1990	0	0.3	-2.4	1.1345	1.5	0.6
03-01-1990	0	-0.2	-2.6	1.6926	1.8	0.6
04-01-1990	0	0.8	-7.9	3.1106	3	0.3
05-01-1990	0	-3.6	-6.3	1.1989	4.9	0.5
06-01-1990	0	-3	-4.6	2.1013	2.9	0.6
07-01-1990	0	-5.3	-11.5	2.529	1.9	0.2
08-01-1990	0	-7.6	-11.4	1.6029	1.7	0.2
09-01-1990	0	-3.1	-9.7	2.706	1.5	0.2
10-01-1990	0	-0.3	-7.7	2.9259	1.4	0.3
11-01-1990	0	-2.8	-9.4	2.7515	1.2	0.1
12-01-1990	0	-4	-7.1	2.1226	1	0.3
13-01-1990	0	-3.6	-6.5	1.6784	1	0.4
14-01-1990	0	-3.2	-7.5	2.1053	0.5	0.2
15-01-1990	0	-4	-5	0.8396	1.8	0.5
16-01-1990	0	4.7	-7.2	4.4937	2.7	0.2
17-01-1990	0	11.1	-0.5	4.5305	1.9	0.5
18-01-1990	0.1	6.6	-0.6	3.0133	3.4	0.7
19-01-1990	0	7.2	-1.2	3.7914	3.9	1
20-01-1990	0	7	-3.8	4.5631	3.4	0.5
21-01-1990	0.7	7.8	1.5	3.61	3.5	0.7
22-01-1990	0	13.3	3.8	4.2247	2.7	1.1
23-01-1990	0	8.5	-2.4	4.6675	2.6	0.4
24-01-1990	0	6.5	-1.4	3.9376	3.2	0.5
25-01-1990	0	10.1	0.8	4.475	4.9	0.9
26-01-1990	1.7	9.7	3.9	2.9737	4.1	1.2
27-01-1990	0.1	8.2	0.7	4.2124	4.4	1
28-01-1990	0	8.9	0	4.7611	6.2	0.9
29-01-1990	0.2	6.3	-0.2	3.3419	2.7	0.7
30-01-1990	0	10	1.5	4.5386	3.8	0.7
31-01-1990	0	7.6	0.8	4.6205	4.1	0.4
01-02-1990	0	11.3	2.9	4.833	4.2	0.9
02-02-1990	0	9.6	1.3	5.4708	3.3	0.6
03-02-1990	0.6	12.7	3.2	5.398	4.3	1
04-02-1990	0	12.8	3.8	5.2516	4.7	1.9
05-02-1990	0	10.8	-2.7	6.9175	1.3	0.5
06-02-1990	0	11.5	-3.1	7.416	3.7	0.7
07-02-1990	0	9.7	-1.1	6.2741	3.3	0.8
08-02-1990	0	9.4	-2.7	6.7977	2.9	0.5
09-02-1990	0	9.5	2.2	4.5124	5.3	1.7
10-02-1990	0	9.2	-1.1	6.4401	2.8	1
11-02-1990	2.1	4.1	-0.1	3.6174	4.5	0.9
12-02-1990	0.5	3.4	-0.7	3.7498	3	0.6
13-02-1990	0.1	7.5	0	5.601	2.4	0.9
14-02-1990	0.4	8.6	-1.8	6.9785	5.8	1
15-02-1990	6.6	9.2	1	5.9032	6.7	1.5
16-02-1990	0	8.3	0.3	5.2195	5.2	1.4
17-02-1990	0	8.5	-0.4	6.7092	3.1	1.2
18-02-1990	0	10.2	-2.1	7.5548	1.9	0.8
19-02-1990	0	13.8	-0.4	9.1265	1.1	0.7
20-02-1990	0	14.8	0.6	9.1925	1.7	0.8
21-02-1990	0	17.4	0.8	9.5687	2.8	1.2
22-02-1990	0	15.3	2.7	8.8299	3.2	1.3
23-02-1990	0	13.8	-0.9	9.9344	1.7	1
24-02-1990	0	15.7	-0.6	10.6342	1.9	1.1
25-02-1990	0	17.4	0.5	11.1037	2.1	1.2
26-02-1990	0	17.8	2.7	10.4643	5.4	2
27-02-1990	2.3	13.9	3.8	7.4779	8.3	2.7
28-02-1990	0	9.8	2.5	7.1211	6.9	2.4
01-03-1990	6.2	11.4	3.7	7.4609	9	3.3
02-03-1990	1.3	9.1	0.4	8.0664	5.5	2
03-03-1990	0	6.7	-1.7	8.0403	6.5	1.9
04-03-1990	0	11	-0.1	9.6743	4.7	1.9
05-03-1990	0	12.1	1.4	8.3142	3.3	1.7
06-03-1990	0	16.1	0.9	11.9545	4.8	2.6
07-03-1990	0	15.9	8.2	7.8564	4.7	3
08-03-1990	0	18.5	-0.2	13.7813	1.8	1.5
09-03-1990	0	17.4	4	11.6589	3.5	2.1
10-03-1990	0.4	8.9	4	6.5187	4.6	1.7
11-03-1990	4.7	20.5	3.5	13.6812	4.2	2.2
12-03-1990	0	20.2	5.2	12.7552	2.9	2.1
13-03-1990	0	14	5.5	9.2639	3.6	2.3
14-03-1990	0	13.3	0.1	12.3015	2.4	1.7
15-03-1990	0	13.1	3.7	10.3568	1.7	1.5
16-03-1990	0	14.9	0.4	13.3982	2.3	1.7
17-03-1990	0	15	-0.7	14.2162	2.8	2
18-03-1990	0	18.3	-0.6	15.9305	3.2	2.4
19-03-1990	0	20.9	0.2	16.9351	2.4	2.4
20-03-1990	0	19.1	0.3	15.8111	2.1	2.1
21-03-1990	0	22	7.4	14.1705	3.2	3
22-03-1990	0	24.6	8.6	15.2217	2.4	2.9
23-03-1990	0.4	15.6	6.9	10.2538	4.5	2.3
24-03-1990	0	18	5.2	13.858	2.8	2.3
25-03-1990	1.6	12.1	6.3	8.6775	4.2	2.1
26-03-1990	0	9.6	3.8	9.124	4.2	2.2
27-03-1990	0.1	10.4	4.7	9.1096	3.9	2
28-03-1990	5.8	13.7	5.2	11.6317	2.2	1.7
29-03-1990	0.5	10	5.8	7.2427	5	1.7
30-03-1990	0.6	13.7	6.6	10.7553	5.6	2.3
31-03-1990	0	17.5	5.3	14.6494	4.9	2.9
01-04-1990	0	18.8	3.5	16.7954	3	2.5
02-04-1990	0	21.8	5.9	17.3172	5.6	3.9
03-04-1990	0	20.5	7.5	15.6006	6.4	4.1
04-04-1990	1.1	11.3	8.1	8.1095	5.1	2.5
05-04-1990	0.2	11.5	4.2	11.0162	1.6	2
06-04-1990	0	14	5.1	12.6793	2.7	2
07-04-1990	4.1	9.7	6.7	8.1732	3.6	1.6
08-04-1990	9.6	6.7	3.5	7.4946	8.2	2.2
09-04-1990	0	9.4	-0.2	13.9443	2.2	2
10-04-1990	0	11.2	0.3	15.273	4.1	2.4
11-04-1990	0	11.5	0.5	15.4222	4.6	2.4
12-04-1990	0	12.9	3	14.7606	5.4	2.8
13-04-1990	0	14.8	3.3	16.111	2.9	2.7
14-04-1990	1.1	17.3	0.8	18.6737	3.8	3.1
15-04-1990	0.6	18	5.4	17.2407	4.1	3.3
16-04-1990	0.8	13.9	7.4	12.0867	6	3.6
17-04-1990	0	15.5	6	15.249	3.2	3.1
18-04-1990	0	13.7	4.5	14.858	1.6	2.4
19-04-1990	4.5	12.7	7	11.3972	2.2	2
20-04-1990	0.9	13.7	3.6	15.8829	2	2
21-04-1990	1.2	13.3	5.1	14.6712	2.2	2.2
22-04-1990	1.3	14.7	6.6	14.1588	1.7	2.2
23-04-1990	8.7	12.1	8.1	9.725	3.4	1.9
24-04-1990	0.6	16.2	7.5	15.1962	3.1	2.8
25-04-1990	1.1	17.1	5.3	18.0427	2.7	2.9
26-04-1990	1.8	16.9	7.4	16.4322	3.8	3.1
27-04-1990	0.1	18.5	7.3	17.8517	4.4	3.7
28-04-1990	2	14.3	6.6	15.4043	7.3	4.1
29-04-1990	0	14.4	4.8	16.4994	5.2	3.7
30-04-1990	0	18	2.8	21.4029	3.4	3.2
01-05-1990	0	18.4	11.6	13.9894	4.2	3.4
02-05-1990	0	22.9	9.4	20.4288	4.8	4.6
03-05-1990	0	19.7	7.5	19.4771	3.8	4
04-05-1990	0	21.1	10.1	18.6522	3.7	4
05-05-1990	0	25.3	7.5	24.0181	1.4	4
06-05-1990	0	24.8	9.1	22.5726	2	4.1
07-05-1990	0.7	24.7	9.7	22.2319	1.8	4
08-05-1990	0	24.9	8.6	22.8168	1.5	3.9
09-05-1990	0	25.4	9.5	23.1429	1.8	4.1
10-05-1990	10.8	24	11	20.2692	1.7	3.9
11-05-1990	0	24.9	10.5	22.1947	1.8	4.1
12-05-1990	0	20.4	13.5	15.0165	2.5	3.3
13-05-1990	0	23.8	9.4	22.2477	1.4	3.8
14-05-1990	0	25.4	10.2	23.1963	1.9	4.2
15-05-1990	0.3	24.1	13.1	19.1508	1.9	3.9
16-05-1990	0	25.8	10.3	23.7483	1.5	4.2
17-05-1990	0.3	25.8	11.8	22.4843	1.8	4.2
18-05-1990	1.5	21.9	11.9	18.8357	2.1	3.7
19-05-1990	0.3	18.6	9.1	18.4442	2.3	3.6
20-05-1990	0	18.4	9.7	18.1438	3.2	3.8
21-05-1990	0	21.3	10	20.4848	3.1	4.2
22-05-1990	0	22.6	9.8	21.9996	1.7	3.8
23-05-1990	4.3	24	11.8	21.4972	1.4	3.8
24-05-1990	0.9	27.3	14.2	22.4091	2.7	4.8
25-05-1990	4.3	19	11.4	19.1892	4.7	4.1
26-05-1990	0.5	17.6	8.4	18.7817	4.3	4.1
27-05-1990	0	18.6	6.8	21.401	3.2	4.1
28-05-1990	0	18.8	5.7	22.6646	3	4
29-05-1990	0.6	17	6.3	20.3033	4.2	4.2
30-05-1990	0	19.1	4.8	22.8652	3.3	4.1
31-05-1990	0	20.1	5.1	23.7117	2	4
01-06-1990	0	20.6	7.7	22.7214	1.2	3.8
02-06-1990	0	24.1	7.3	26.1991	3.4	4.8
03-06-1990	12.2	20	12.1	17.5104	3.7	4.2
04-06-1990	0	22.4	8	23.7338	2.4	4.2
05-06-1990	1.2	19.4	13	15.474	3.5	3.8
06-06-1990	0.1	19.1	10.8	18.6049	2.7	3.5
07-06-1990	5.1	22.7	12	20.7679	2.2	4.1
08-06-1990	0.6	20.5	12.9	17.3225	3.5	3.6
09-06-1990	4.3	21.3	11.7	19.7436	4	4.6
10-06-1990	7	15.8	9.8	15.315	4	3.3
11-06-1990	0.1	19.9	8.7	21.3703	4.2	4.2
12-06-1990	0	23.1	10.9	22.1889	1.7	4.3
13-06-1990	1.5	19	12.9	15.3568	1.7	3.1
14-06-1990	0	23.2	12.7	20.9145	3.1	4.4
15-06-1990	0.4	21.2	12.5	18.8863	3	3.8
16-06-1990	4.4	20.7	12.8	17.8323	3.5	4.1
17-06-1990	0.1	22.3	12	20.7534	2	4.1
18-06-1990	0	25.4	10.9	24.555	2.2	4.7
19-06-1990	0.1	26.8	13.9	23.3739	1.8	4.7
20-06-1990	0	29	14.7	24.5891	3.7	5.6
21-06-1990	10.3	21.9	15.4	16.6062	3.1	3.9
22-06-1990	0	26.8	11.4	25.4553	4.1	5.2
23-06-1990	75.4	17.5	14.4	11.2896	3.9	3.2
24-06-1990	0.1	23.9	10.6	23.7108	2.5	4.7
25-06-1990	0	24.7	11.8	23.2328	2.3	4.6
26-06-1990	0	26.2	15	21.5656	1.7	4.6
27-06-1990	0	27.9	16	22.0774	3	5.2
28-06-1990	0	29.7	16.3	23.6948	2.8	5.5
29-06-1990	0.2	29.7	17.6	22.4463	1.7	5
30-06-1990	0.2	32.2	18.6	23.8413	2.5	5.9
01-07-1990	2.4	26.8	18.4	18.2013	4	5
02-07-1990	1.6	17.7	14.4	10.9961	3.3	2.9
03-07-1990	0	23.1	10.6	22.7641	1.6	4.1
04-07-1990	1.9	18.4	14.6	11.5381	5.2	3.5
05-07-1990	0	26.3	10.1	25.8762	3.6	5.4
06-07-1990	1.2	18.1	14.2	13.1797	4.3	3.7
07-07-1990	0	24	10.8	20.829	4.8	4.8
08-07-1990	0	19.5	10.1	19.2175	2.1	3.4
09-07-1990	0	28.2	14.7	23.2675	3.1	5.2
10-07-1990	18.6	20.1	14.5	18.4036	3.4	4.3
11-07-1990	0.6	21.9	12.6	18.9768	4.9	4.9
12-07-1990	0	24.9	10.7	23.555	1.7	4.5
13-07-1990	0	27.2	11	24.0174	1.5	4.8
14-07-1990	0	22.3	15.1	16.4663	4.9	4.9
15-07-1990	0	24	9.7	23.7166	1.6	4.3
16-07-1990	0	28.9	10.9	26.6834	2.4	5.3
17-07-1990	1.4	28.9	15.8	21.5856	3.2	5.2
18-07-1990	0	22.5	14.2	17.2882	4.6	4.6
19-07-1990	0	22.9	12.6	19.422	4	4.6
20-07-1990	0	24.4	10.9	22.59	3.5	4.8
21-07-1990	0	28.7	13.9	23.5222	3.4	5.5
22-07-1990	0	28.8	16	22.1994	3	5.3
23-07-1990	0	26.7	14.2	21.4403	2.2	4.8
24-07-1990	0.1	25.5	14.7	19.7959	3.7	5.2
25-07-1990	0	25.4	13.6	20.6964	2.8	4.8
26-07-1990	0	25.9	12.3	21.853	1.5	4.4
27-07-1990	0	27.4	13.2	22.502	1.8	4.6
28-07-1990	0	28.9	12.7	24.0887	1.3	4.7
29-07-1990	0	32	14.5	24.9646	2.1	5.4
30-07-1990	0	32.7	15.8	23.2494	1.7	5.1
31-07-1990	0	31.2	18.3	20.9944	3.5	5.7
01-08-1990	0.5	31.4	17.4	21.2626	3	5.5
02-08-1990	0	29.7	17.3	20.4067	4	5.9
03-08-1990	0	28.3	14.1	21.8392	2.6	5
04-08-1990	0	28.8	12.8	23.0907	2	4.8
05-08-1990	0	31.2	12.3	25.0826	3.6	5.7
